,price,volume
445600,445600,2
445625,445625,2
445650,445650,2
445675,445675,2
445700,445700,2
445725,445725,2
445750,445750,2
445775,445775,2
445800,445800,2
445825,445825,2
445850,445850,2
445875,445875,2
445900,445900,2
445925,445925,2
445950,445950,2
445975,445975,2
446000,446000,2
446025,446025,2
446050,446050,2
446075,446075,2
446100,446100,2
446125,446125,2
446150,446150,3
446175,446175,3
446200,446200,3
446225,446225,3
446250,446250,3
446275,446275,3
446300,446300,3
446325,446325,3
446350,446350,3
446375,446375,3
446400,446400,3
446425,446425,3
446450,446450,3
446475,446475,3
446500,446500,3
446525,446525,3
446550,446550,3
446575,446575,3
446600,446600,3
446625,446625,3
446650,446650,3
446675,446675,3
446700,446700,3
446725,446725,3
446750,446750,3
446775,446775,3
446800,446800,3
446825,446825,3
446850,446850,3
446875,446875,3
446900,446900,3
446925,446925,3
446950,446950,3
446975,446975,3
447000,447000,3
447025,447025,3
447050,447050,3
447075,447075,3
447100,447100,3
447125,447125,3
447150,447150,3
447175,447175,3
447200,447200,3
447225,447225,3
447250,447250,3
447275,447275,3
447300,447300,3
447325,447325,3
447350,447350,3
447375,447375,3
447400,447400,3
447425,447425,3
447450,447450,3
447475,447475,3
447500,447500,3
447525,447525,3
447550,447550,3
447575,447575,3
447600,447600,3
447625,447625,3
447650,447650,3
447675,447675,3
447700,447700,3
447725,447725,3
447750,447750,3
447775,447775,3
447800,447800,3
447825,447825,3
447850,447850,3
447875,447875,3
447900,447900,3
447925,447925,3
447950,447950,3
447975,447975,4
448000,448000,4
448025,448025,4
448050,448050,4
448075,448075,4
448100,448100,4
448125,448125,4
448150,448150,4
448175,448175,4
448200,448200,4
448225,448225,4
448250,448250,4
448275,448275,4
448300,448300,4
448325,448325,4
448350,448350,4
448375,448375,4
448400,448400,4
448425,448425,4
448450,448450,4
448475,448475,4
448500,448500,4
448525,448525,4
448550,448550,4
448575,448575,4
448600,448600,4
448625,448625,4
448650,448650,4
448675,448675,4
448700,448700,4
448725,448725,4
448750,448750,4
448775,448775,4
448800,448800,4
448825,448825,4
448850,448850,4
448875,448875,4
448900,448900,4
448925,448925,4
448950,448950,4
448975,448975,4
449000,449000,4
449025,449025,4
449050,449050,4
449075,449075,4
449100,449100,4
449125,449125,4
449150,449150,4
449175,449175,4
449200,449200,4
449225,449225,4
449250,449250,4
449275,449275,4
449300,449300,4
449325,449325,4
449350,449350,4
449375,449375,4
449400,449400,4
449425,449425,4
449450,449450,4
449475,449475,4
449500,449500,4
449525,449525,4
449550,449550,5
449575,449575,5
449600,449600,5
449625,449625,5
449650,449650,5
449675,449675,5
449700,449700,5
449725,449725,5
449750,449750,5
449775,449775,5
449800,449800,5
449825,449825,5
449850,449850,5
449875,449875,5
449900,449900,5
449925,449925,5
449950,449950,5
449975,449975,5
450000,450000,5
450025,450025,5
450050,450050,5
450075,450075,5
450100,450100,5
450125,450125,5
450150,450150,5
450175,450175,5
450200,450200,4
450225,450225,4
450250,450250,4
450275,450275,4
450300,450300,4
450325,450325,4
450350,450350,4
450375,450375,4
450400,450400,4
450425,450425,4
450450,450450,4
450475,450475,4
450500,450500,4
450525,450525,4
450550,450550,4
450575,450575,4
450600,450600,4
450625,450625,4
450650,450650,4
450675,450675,4
450700,450700,4
450725,450725,4
450750,450750,4
450775,450775,4
450800,450800,4
450825,450825,4
450850,450850,4
450875,450875,4
450900,450900,4
450925,450925,4
450950,450950,4
450975,450975,4
451000,451000,4
451025,451025,4
451050,451050,4
451075,451075,4
451100,451100,4
451125,451125,4
451150,451150,4
451175,451175,4
451200,451200,4
451225,451225,4
451250,451250,4
451275,451275,4
451300,451300,4
451325,451325,4
451350,451350,4
451375,451375,4
451400,451400,4
451425,451425,4
451450,451450,4
451475,451475,4
451500,451500,4
451525,451525,4
451550,451550,4
451575,451575,4
451600,451600,4
451625,451625,4
451650,451650,4
451675,451675,4
451700,451700,4
451725,451725,4
451750,451750,4
451775,451775,4
451800,451800,4
451825,451825,4
451850,451850,4
451875,451875,4
451900,451900,4
451925,451925,4
451950,451950,4
451975,451975,4
452000,452000,4
452025,452025,4
452050,452050,4
452075,452075,4
452100,452100,4
452125,452125,4
452150,452150,4
452175,452175,4
452200,452200,4
452225,452225,4
452250,452250,4
452275,452275,4
452300,452300,4
452325,452325,4
452350,452350,4
452375,452375,4
452400,452400,4
452425,452425,4
452450,452450,4
452475,452475,4
452500,452500,4
452525,452525,4
452550,452550,4
452575,452575,4
452600,452600,4
452625,452625,4
452650,452650,4
452675,452675,4
452700,452700,4
452725,452725,4
452750,452750,4
452775,452775,4
452800,452800,4
452825,452825,4
452850,452850,4
452875,452875,4
452900,452900,4
452925,452925,4
452950,452950,4
452975,452975,4
453000,453000,4
453025,453025,4
453050,453050,4
453075,453075,4
453100,453100,4
453125,453125,4
453150,453150,4
453175,453175,5
453200,453200,5
453225,453225,5
453250,453250,5
453275,453275,5
453300,453300,5
453325,453325,5
453350,453350,5
453375,453375,5
453400,453400,5
453425,453425,5
453450,453450,5
453475,453475,5
453500,453500,5
453525,453525,5
453550,453550,5
453575,453575,5
453600,453600,5
453625,453625,5
453650,453650,5
453675,453675,5
453700,453700,5
453725,453725,5
453750,453750,5
453775,453775,5
453800,453800,5
453825,453825,5
453850,453850,5
453875,453875,5
453900,453900,5
453925,453925,5
453950,453950,5
453975,453975,5
454000,454000,5
454025,454025,5
454050,454050,5
454075,454075,5
454100,454100,5
454125,454125,5
454150,454150,5
454175,454175,5
454200,454200,5
454225,454225,5
454250,454250,5
454275,454275,5
454300,454300,5
454325,454325,5
454350,454350,5
454375,454375,5
454400,454400,5
454425,454425,5
454450,454450,5
454475,454475,5
454500,454500,5
454525,454525,5
454550,454550,5
454575,454575,5
454600,454600,5
454625,454625,5
454650,454650,5
454675,454675,5
454700,454700,5
454725,454725,5
454750,454750,5
454775,454775,5
454800,454800,5
454825,454825,5
454850,454850,5
454875,454875,5
454900,454900,5
454925,454925,5
454950,454950,5
454975,454975,6
455000,455000,6
455025,455025,6
455050,455050,6
455075,455075,6
455100,455100,6
455125,455125,6
455150,455150,6
455175,455175,6
455200,455200,6
455225,455225,6
455250,455250,6
455275,455275,6
455300,455300,6
455325,455325,6
455350,455350,6
455375,455375,6
455400,455400,6
455425,455425,6
455450,455450,6
455475,455475,6
455500,455500,6
455525,455525,6
455550,455550,6
455575,455575,6
455600,455600,6
455625,455625,6
455650,455650,6
455675,455675,6
455700,455700,6
455725,455725,6
455750,455750,6
455775,455775,6
455800,455800,6
455825,455825,6
455850,455850,6
455875,455875,6
455900,455900,6
455925,455925,6
455950,455950,6
455975,455975,6
456000,456000,6
456025,456025,6
456050,456050,6
456075,456075,6
456100,456100,6
456125,456125,6
456150,456150,6
456175,456175,6
456200,456200,6
456225,456225,6
456250,456250,6
456275,456275,6
456300,456300,6
456325,456325,6
456350,456350,6
456375,456375,6
456400,456400,6
456425,456425,6
456450,456450,6
456475,456475,6
456500,456500,6
456525,456525,6
456550,456550,6
456575,456575,6
456600,456600,6
456625,456625,6
456650,456650,6
456675,456675,6
456700,456700,6
456725,456725,6
456750,456750,6
456775,456775,6
456800,456800,7
456825,456825,7
456850,456850,7
456875,456875,8
456900,456900,8
456925,456925,8
456950,456950,8
456975,456975,8
457000,457000,8
457025,457025,8
457050,457050,8
457075,457075,8
457100,457100,8
457125,457125,8
457150,457150,8
457175,457175,8
457200,457200,8
457225,457225,8
457250,457250,8
457275,457275,8
457300,457300,8
457325,457325,8
457350,457350,8
457375,457375,8
457400,457400,8
457425,457425,8
457450,457450,8
457475,457475,8
457500,457500,8
457525,457525,8
457550,457550,8
457575,457575,8
457600,457600,8
457625,457625,9
457650,457650,9
457675,457675,9
457700,457700,9
457725,457725,9
457750,457750,9
457775,457775,9
457800,457800,9
457825,457825,9
457850,457850,9
457875,457875,9
457900,457900,9
457925,457925,9
457950,457950,9
457975,457975,9
458000,458000,9
458025,458025,9
458050,458050,9
458075,458075,9
458100,458100,9
458125,458125,9
458150,458150,9
458175,458175,9
458200,458200,9
458225,458225,9
458250,458250,9
458275,458275,9
458300,458300,9
458325,458325,9
458350,458350,9
458375,458375,9
458400,458400,9
458425,458425,9
458450,458450,9
458475,458475,9
458500,458500,9
458525,458525,9
458550,458550,9
458575,458575,9
458600,458600,9
458625,458625,8
458650,458650,8
458675,458675,8
458700,458700,8
458725,458725,8
458750,458750,8
458775,458775,8
458800,458800,8
458825,458825,8
458850,458850,8
458875,458875,8
458900,458900,8
458925,458925,8
458950,458950,8
458975,458975,8
459000,459000,8
459025,459025,8
459050,459050,8
459075,459075,8
459100,459100,8
459125,459125,8
459150,459150,8
459175,459175,8
459200,459200,8
459225,459225,8
459250,459250,8
459275,459275,8
459300,459300,8
459325,459325,8
459350,459350,8
459375,459375,8
459400,459400,8
459425,459425,8
459450,459450,8
459475,459475,8
459500,459500,8
459525,459525,8
459550,459550,8
459575,459575,8
459600,459600,8
459625,459625,8
459650,459650,8
459675,459675,8
459700,459700,8
459725,459725,8
459750,459750,8
459775,459775,8
459800,459800,8
459825,459825,8
459850,459850,8
459875,459875,8
459900,459900,8
459925,459925,8
459950,459950,8
459975,459975,8
460000,460000,8
460025,460025,8
460050,460050,8
460075,460075,8
460100,460100,8
460125,460125,8
460150,460150,8
460175,460175,8
460200,460200,8
460225,460225,8
460250,460250,8
460275,460275,8
460300,460300,8
460325,460325,8
460350,460350,8
460375,460375,8
460400,460400,8
460425,460425,8
460450,460450,8
460475,460475,8
460500,460500,7
460525,460525,7
460550,460550,7
460575,460575,7
460600,460600,7
460625,460625,7
460650,460650,7
460675,460675,7
460700,460700,7
460725,460725,7
460750,460750,7
460775,460775,7
460800,460800,7
460825,460825,7
460850,460850,7
460875,460875,7
460900,460900,7
460925,460925,7
460950,460950,7
460975,460975,7
461000,461000,7
461025,461025,7
461050,461050,7
461075,461075,7
461100,461100,7
461125,461125,7
461150,461150,7
461175,461175,7
461200,461200,7
461225,461225,8
461250,461250,8
461275,461275,8
461300,461300,8
461325,461325,8
461350,461350,8
461375,461375,8
461400,461400,8
461425,461425,8
461450,461450,8
461475,461475,8
461500,461500,8
461525,461525,8
461550,461550,8
461575,461575,8
461600,461600,8
461625,461625,8
461650,461650,8
461675,461675,8
461700,461700,8
461725,461725,8
461750,461750,8
461775,461775,8
461800,461800,8
461825,461825,8
461850,461850,8
461875,461875,8
461900,461900,8
461925,461925,8
461950,461950,8
461975,461975,8
462000,462000,8
462025,462025,8
462050,462050,8
462075,462075,9
462100,462100,9
462125,462125,9
462150,462150,9
462175,462175,9
462200,462200,9
462225,462225,9
462250,462250,9
462275,462275,9
462300,462300,9
462325,462325,9
462350,462350,9
462375,462375,9
462400,462400,9
462425,462425,9
462450,462450,9
462475,462475,9
462500,462500,9
462525,462525,9
462550,462550,9
462575,462575,9
462600,462600,9
462625,462625,9
462650,462650,8
462675,462675,8
462700,462700,8
462725,462725,8
462750,462750,8
462775,462775,8
462800,462800,8
462825,462825,8
462850,462850,8
462875,462875,8
462900,462900,8
462925,462925,8
462950,462950,8
462975,462975,8
463000,463000,8
463025,463025,8
463050,463050,8
463075,463075,8
463100,463100,8
463125,463125,8
463150,463150,8
463175,463175,8
463200,463200,8
463225,463225,8
463250,463250,8
463275,463275,8
463300,463300,8
463325,463325,8
463350,463350,8
463375,463375,8
463400,463400,8
463425,463425,8
463450,463450,8
463475,463475,8
463500,463500,8
463525,463525,8
463550,463550,8
463575,463575,8
463600,463600,8
463625,463625,8
463650,463650,8
463675,463675,8
463700,463700,8
463725,463725,8
463750,463750,8
463775,463775,8
463800,463800,8
463825,463825,8
463850,463850,8
463875,463875,8
463900,463900,8
463925,463925,8
463950,463950,8
463975,463975,8
464000,464000,8
464025,464025,8
464050,464050,8
464075,464075,8
464100,464100,8
464125,464125,8
464150,464150,8
464175,464175,8
464200,464200,8
464225,464225,8
464250,464250,8
464275,464275,8
464300,464300,8
464325,464325,8
464350,464350,8
464375,464375,8
464400,464400,8
464425,464425,8
464450,464450,8
464475,464475,8
464500,464500,8
464525,464525,8
464550,464550,8
464575,464575,8
464600,464600,8
464625,464625,8
464650,464650,8
464675,464675,8
464700,464700,8
464725,464725,8
464750,464750,8
464775,464775,8
464800,464800,8
464825,464825,8
464850,464850,8
464875,464875,8
464900,464900,8
464925,464925,8
464950,464950,8
464975,464975,8
465000,465000,7
465025,465025,7
465050,465050,7
465075,465075,7
465100,465100,7
465125,465125,7
465150,465150,7
465175,465175,7
465200,465200,7
465225,465225,7
465250,465250,7
465275,465275,7
465300,465300,7
465325,465325,7
465350,465350,7
465375,465375,7
465400,465400,7
465425,465425,7
465450,465450,7
465475,465475,7
465500,465500,6
465525,465525,6
465550,465550,6
465575,465575,6
465600,465600,6
465625,465625,6
465650,465650,6
465675,465675,6
465700,465700,6
465725,465725,6
465750,465750,7
465775,465775,7
465800,465800,7
465825,465825,7
465850,465850,7
465875,465875,7
465900,465900,7
465925,465925,7
465950,465950,7
465975,465975,7
466000,466000,7
466025,466025,7
466050,466050,7
466075,466075,7
466100,466100,7
466125,466125,7
466150,466150,7
466175,466175,7
466200,466200,7
466225,466225,7
466250,466250,7
466275,466275,7
466300,466300,7
466325,466325,7
466350,466350,7
466375,466375,7
466400,466400,7
466425,466425,7
466450,466450,7
466475,466475,8
466500,466500,8
466525,466525,8
466550,466550,8
466575,466575,8
466600,466600,8
466625,466625,8
466650,466650,8
466675,466675,8
466700,466700,8
466725,466725,8
466750,466750,8
466775,466775,8
466800,466800,8
466825,466825,8
466850,466850,8
466875,466875,8
466900,466900,8
466925,466925,9
466950,466950,9
466975,466975,9
467000,467000,9
467025,467025,9
467050,467050,9
467075,467075,9
467100,467100,9
467125,467125,9
467150,467150,9
467175,467175,9
467200,467200,9
467225,467225,9
467250,467250,9
467275,467275,9
467300,467300,9
467325,467325,9
467350,467350,9
467375,467375,9
467400,467400,9
467425,467425,9
467450,467450,9
467475,467475,9
467500,467500,9
467525,467525,9
467550,467550,9
467575,467575,9
467600,467600,9
467625,467625,9
467650,467650,9
467675,467675,9
467700,467700,9
467725,467725,9
467750,467750,9
467775,467775,9
467800,467800,9
467825,467825,9
467850,467850,9
467875,467875,9
467900,467900,9
467925,467925,9
467950,467950,9
467975,467975,9
468000,468000,9
468025,468025,9
468050,468050,9
